"deploymentID", "timestamp", "variable", "value"
54,1524757860,"water temperature",15.994881
54,1524758460,"water temperature",16.046081
54,1524759060,"water temperature",16.071672
54,1524759660,"water temperature",16.122836
54,1524760260,"water temperature",16.156931
54,1524760860,"water temperature",16.173974
54,1524761460,"water temperature",16.191015
54,1524762060,"water temperature",16.208053
54,1524762660,"water temperature",16.233605
54,1524763260,"water temperature",16.259151
54,1524763860,"water temperature",16.276178
54,1524764460,"water temperature",16.293202
54,1524765060,"water temperature",16.310224
54,1524765660,"water temperature",16.327243
54,1524766260,"water temperature",16.318734
54,1524766860,"water temperature",16.310224
54,1524767460,"water temperature",16.301713
54,1524768060,"water temperature",16.28469
54,1524768660,"water temperature",16.259151
54,1524769260,"water temperature",16.225088
54,1524769860,"water temperature",16.191015
54,1524770460,"water temperature",16.156931
54,1524771060,"water temperature",16.105784
54,1524771660,"water temperature",16.054612
54,1524772260,"water temperature",16.003416
54,1524772860,"water temperature",15.943655
54,1524773460,"water temperature",15.900947
54,1524774060,"water temperature",15.841126
54,1524774660,"water temperature",15.789824
54,1524775260,"water temperature",15.729938
54,1524775860,"water temperature",15.670016
54,1524776460,"water temperature",15.60149
54,1524777060,"water temperature",15.532917
54,1524777660,"water temperature",15.455714
54,1524778260,"water temperature",15.387039
54,1524778860,"water temperature",15.301126
54,1524779460,"water temperature",15.223738
54,1524780060,"water temperature",15.146287
54,1524780660,"water temperature",15.051539
54,1524781260,"water temperature",14.96532
54,1524781860,"water temperature",14.870386
54,1524782460,"water temperature",14.783997
54,1524783060,"water temperature",14.688874
54,1524783660,"water temperature",14.59365
54,1524784260,"water temperature",14.506995
54,1524784860,"water temperature",14.402895
54,1524785460,"water temperature",14.316051
54,1524786060,"water temperature",14.220421
54,1524786660,"water temperature",14.124685
54,1524787260,"water temperature",14.037559
54,1524787860,"water temperature",13.950342
54,1524788460,"water temperature",13.863035
54,1524789060,"water temperature",13.78438
54,1524789660,"water temperature",13.688144
54,1524790260,"water temperature",13.609321
54,1524790860,"water temperature",13.530421
54,1524791460,"water temperature",13.451445
54,1524792060,"water temperature",13.372391
54,1524792660,"water temperature",13.293258
54,1524793260,"water temperature",13.231656
54,1524793860,"water temperature",13.161194
54,1524794460,"water temperature",13.090669
54,1524795060,"water temperature",13.028907
54,1524795660,"water temperature",12.958262
54,1524796260,"water temperature",12.896394
54,1524796860,"water temperature",12.834477
54,1524797460,"water temperature",12.763652
54,1524798060,"water temperature",12.701627
54,1524798660,"water temperature",12.639551
54,1524799260,"water temperature",12.577423
54,1524799860,"water temperature",12.506357
54,1524800460,"water temperature",12.453014
54,1524801060,"water temperature",12.390731
54,1524801660,"water temperature",12.337304
54,1524802260,"water temperature",12.283838
54,1524802860,"water temperature",12.230334
54,1524803460,"water temperature",12.17679
54,1524804060,"water temperature",12.13214
54,1524804660,"water temperature",12.078524
54,1524805260,"water temperature",12.042758
54,1524805860,"water temperature",11.998026
54,1524806460,"water temperature",11.96222
54,1524807060,"water temperature",11.926397
54,1524807660,"water temperature",11.899517
54,1524808260,"water temperature",11.872628
54,1524808860,"water temperature",11.863662
54,1524809460,"water temperature",11.854696
54,1524810060,"water temperature",11.845728
54,1524810660,"water temperature",11.872628
54,1524811260,"water temperature",11.890555
54,1524811860,"water temperature",11.926397
54,1524812460,"water temperature",11.944311
54,1524813060,"water temperature",11.980125
54,1524813660,"water temperature",11.989076
54,1524814260,"water temperature",12.042758
54,1524814860,"water temperature",12.105337
54,1524815460,"water temperature",12.13214
54,1524816060,"water temperature",12.185717
54,1524816660,"water temperature",12.239254
54,1524817260,"water temperature",12.319486
54,1524817860,"water temperature",12.364022
54,1524818460,"water temperature",12.444119
54,1524819060,"water temperature",12.470799
54,1524819660,"water temperature",12.550782
54,1524820260,"water temperature",12.648422
54,1524820860,"water temperature",12.719354
54,1524821460,"water temperature",12.816777
54,1524822060,"water temperature",12.869864
54,1524822660,"water temperature",12.967096
54,1524823260,"water temperature",13.011252
54,1524823860,"water temperature",13.117123
54,1524824460,"water temperature",13.161194
54,1524825060,"water temperature",13.293258
54,1524825660,"water temperature",13.328438
54,1524826260,"water temperature",13.442665
54,1524826860,"water temperature",13.55673
54,1524827460,"water temperature",13.661878
54,1524828060,"water temperature",13.723152
54,1524828660,"water temperature",13.845562
54,1524829260,"water temperature",13.92416
54,1524829860,"water temperature",13.98524
54,1524830460,"water temperature",13.98524
54,1524831060,"water temperature",14.089845
54,1524831660,"water temperature",14.115977
54,1524832260,"water temperature",14.229119
54,1524832860,"water temperature",14.307362
54,1524833460,"water temperature",14.394215
54,1524834060,"water temperature",14.645603
54,1524834660,"water temperature",14.844478
54,1524835260,"water temperature",14.999817
54,1524835860,"water temperature",15.146287
54,1524836460,"water temperature",15.154896
54,1524837060,"water temperature",15.197928
54,1524837660,"water temperature",15.25814
54,1524838260,"water temperature",15.395626
54,1524838860,"water temperature",15.507189
54,1524839460,"water temperature",15.57578
54,1524840060,"water temperature",15.567209
54,1524840660,"water temperature",15.644324
54,1524841260,"water temperature",15.738495
54,1524841860,"water temperature",15.806927
54,1524842460,"water temperature",15.858221
54,1524843060,"water temperature",15.90949
54,1524843660,"water temperature",15.969271
54,1524844260,"water temperature",16.029017
54,1524844860,"water temperature",16.105784
54,1524845460,"water temperature",16.156931
54,1524846060,"water temperature",16.216571
54,1524846660,"water temperature",16.267664
54,1524847260,"water temperature",16.318734
54,1524847860,"water temperature",16.361273
54,1524848460,"water temperature",16.395293
54,1524849060,"water temperature",16.446303
54,1524849660,"water temperature",16.488793
54,1524850260,"water temperature",16.531267
54,1524850860,"water temperature",16.556743
54,1524851460,"water temperature",16.565234
54,1524852060,"water temperature",16.539759
54,1524852660,"water temperature",16.514279
54,1524853260,"water temperature",16.497289
54,1524853860,"water temperature",16.497289
54,1524854460,"water temperature",16.505784
54,1524855060,"water temperature",16.514279
54,1524855660,"water temperature",16.505784
54,1524856260,"water temperature",16.480296
54,1524856860,"water temperature",16.454802
54,1524857460,"water temperature",16.412299
54,1524858060,"water temperature",16.361273
54,1524858660,"water temperature",16.318734
54,1524859260,"water temperature",16.259151
54,1524859860,"water temperature",16.199534
54,1524860460,"water temperature",16.122836
54,1524861060,"water temperature",16.063143
54,1524861660,"water temperature",15.994881
54,1524862260,"water temperature",15.943655
54,1524862860,"water temperature",15.900947
54,1524863460,"water temperature",15.858221
54,1524864060,"water temperature",15.824028
54,1524864660,"water temperature",15.789824
54,1524865260,"water temperature",15.755607
54,1524865860,"water temperature",15.704261
54,1524866460,"water temperature",15.652889
54,1524867060,"water temperature",15.60149
54,1524867660,"water temperature",15.541491
54,1524868260,"water temperature",15.481455
54,1524868860,"water temperature",15.421383
54,1524869460,"water temperature",15.352683
54,1524870060,"water temperature",15.275337
54,1524870660,"water temperature",15.206532
54,1524871260,"water temperature",15.120456
54,1524871860,"water temperature",15.04292
54,1524872460,"water temperature",14.956694
54,1524873060,"water temperature",14.870386
54,1524873660,"water temperature",14.783997
54,1524874260,"water temperature",14.697526
54,1524874860,"water temperature",14.619631
54,1524875460,"water temperature",14.541667
54,1524876060,"water temperature",14.472309
54,1524876660,"water temperature",14.394215
54,1524877260,"water temperature",14.324739
54,1524877860,"water temperature",14.246513
54,1524878460,"water temperature",14.185621
54,1524879060,"water temperature",14.107267
54,1524879660,"water temperature",14.046275
54,1524880260,"water temperature",13.976517
54,1524880860,"water temperature",13.9067
54,1524881460,"water temperature",13.836825
54,1524882060,"water temperature",13.766891
54,1524882660,"water temperature",13.705649
54,1524883260,"water temperature",13.635603
54,1524883860,"water temperature",13.565497
54,1524884460,"water temperature",13.504105
54,1524885060,"water temperature",13.442665
54,1524885660,"water temperature",13.381178
54,1524886260,"water temperature",13.31085
54,1524886860,"water temperature",13.249261
54,1524887460,"water temperature",13.187624
54,1524888060,"water temperature",13.125939
54,1524888660,"water temperature",13.073028
54,1524889260,"water temperature",13.02008
54,1524889860,"water temperature",12.975929
54,1524890460,"water temperature",12.922915
54,1524891060,"water temperature",12.869864
54,1524891660,"water temperature",12.816777
54,1524892260,"water temperature",12.772509
54,1524892860,"water temperature",12.737076
54,1524893460,"water temperature",12.701627
54,1524894060,"water temperature",12.666161
54,1524894660,"water temperature",12.639551
54,1524895260,"water temperature",12.630678
54,1524895860,"water temperature",12.621805
54,1524896460,"water temperature",12.612931
54,1524897060,"water temperature",12.639551
54,1524897660,"water temperature",12.657292
54,1524898260,"water temperature",12.666161
54,1524898860,"water temperature",12.692762
54,1524899460,"water temperature",12.728215
54,1524900060,"water temperature",12.745936
54,1524900660,"water temperature",12.763652
54,1524901260,"water temperature",12.799073
54,1524901860,"water temperature",12.807925
54,1524902460,"water temperature",12.869864
54,1524903060,"water temperature",12.914076
54,1524903660,"water temperature",12.975929
54,1524904260,"water temperature",13.028907
54,1524904860,"water temperature",13.064205
54,1524905460,"water temperature",13.125939
54,1524906060,"water temperature",13.222851
54,1524906660,"water temperature",13.266863
54,1524907260,"water temperature",13.33723
54,1524907860,"water temperature",13.416319
54,1524908460,"water temperature",13.512878
54,1524909060,"water temperature",13.58303
54,1524909660,"water temperature",13.679389
54,1524910260,"water temperature",13.670634
54,1524910860,"water temperature",13.775636
54,1524911460,"water temperature",13.897969
54,1524912060,"water temperature",13.959068
54,1524912660,"water temperature",14.054991
54,1524913260,"water temperature",14.089845
54,1524913860,"water temperature",14.185621
54,1524914460,"water temperature",14.272596
54,1524915060,"water temperature",14.385533
54,1524915660,"water temperature",14.446285
54,1524916260,"water temperature",14.558998
54,1524916860,"water temperature",14.671568
54,1524917460,"water temperature",14.714827
54,1524918060,"water temperature",14.844478
54,1524918660,"water temperature",14.896287
54,1524919260,"water temperature",15.060156
54,1524919860,"water temperature",15.154896
54,1524920460,"water temperature",15.249541
54,1524921060,"water temperature",15.361273
54,1524921660,"water temperature",15.472876
54,1524922260,"water temperature",15.541491
54,1524922860,"water temperature",15.592921
54,1524923460,"water temperature",15.678578
54,1524924060,"water temperature",15.772717
54,1524924660,"water temperature",15.883859
54,1524925260,"water temperature",15.952194
54,1524925860,"water temperature",16.01195
54,1524926460,"water temperature",16.080201
54,1524927060,"water temperature",16.139885
54,1524927660,"water temperature",16.199534
54,1524928260,"water temperature",16.242121
54,1524928860,"water temperature",16.28469
54,1524929460,"water temperature",16.361273
54,1524930060,"water temperature",16.412299
54,1524930660,"water temperature",16.471799
54,1524931260,"water temperature",16.522773
54,1524931860,"water temperature",16.573724
54,1524932460,"water temperature",16.607679
54,1524933060,"water temperature",16.641623
54,1524933660,"water temperature",16.675557
54,1524934260,"water temperature",16.701001
54,1524934860,"water temperature",16.72644
54,1524935460,"water temperature",16.751872
54,1524936060,"water temperature",16.768824
54,1524936660,"water temperature",16.785774
54,1524937260,"water temperature",16.802721
54,1524937860,"water temperature",16.819665
54,1524938460,"water temperature",16.819665
54,1524939060,"water temperature",16.819665
54,1524939660,"water temperature",16.828137
54,1524940260,"water temperature",16.811193
54,1524940860,"water temperature",16.802721
54,1524941460,"water temperature",16.777299
54,1524942060,"water temperature",16.751872
54,1524942660,"water temperature",16.72644
54,1524943260,"water temperature",16.684039
54,1524943860,"water temperature",16.633138
54,1524944460,"water temperature",16.590703
54,1524945060,"water temperature",16.539759
54,1524945660,"water temperature",16.488793
54,1524946260,"water temperature",16.437803
54,1524946860,"water temperature",16.395293
54,1524947460,"water temperature",16.335752
54,1524948060,"water temperature",16.276178
54,1524948660,"water temperature",16.233605
54,1524949260,"water temperature",16.182495
54,1524949860,"water temperature",16.122836
54,1524950460,"water temperature",16.063143
54,1524951060,"water temperature",15.994881
54,1524951660,"water temperature",15.935115
54,1524952260,"water temperature",15.858221
54,1524952860,"water temperature",15.772717
54,1524953460,"water temperature",15.678578
54,1524954060,"water temperature",15.60149
54,1524954660,"water temperature",15.515766
54,1524955260,"water temperature",15.429967
54,1524955860,"water temperature",15.344092
54,1524956460,"water temperature",15.249541
54,1524957060,"water temperature",15.163504
54,1524957660,"water temperature",15.086004
54,1524958260,"water temperature",14.999817
54,1524958860,"water temperature",14.92218
54,1524959460,"water temperature",14.83584
54,1524960060,"water temperature",14.76671
54,1524960660,"water temperature",14.680222
54,1524961260,"water temperature",14.610971
54,1524961860,"water temperature",14.533
54,1524962460,"water temperature",14.45496
54,1524963060,"water temperature",14.385533
54,1524963660,"water temperature",14.307362
54,1524964260,"water temperature",14.229119
54,1524964860,"water temperature",14.150806
54,1524965460,"water temperature",14.07242
54,1524966060,"water temperature",14.002683
54,1524966660,"water temperature",13.932888
54,1524967260,"water temperature",13.87177
54,1524967860,"water temperature",13.793123
54,1524968460,"water temperature",13.731901
54,1524969060,"water temperature",13.670634
54,1524969660,"water temperature",13.609321
54,1524970260,"water temperature",13.55673
54,1524970860,"water temperature",13.49533
54,1524971460,"water temperature",13.442665
54,1524972060,"water temperature",13.398751
54,1524972660,"water temperature",13.346022
54,1524973260,"water temperature",13.293258
54,1524973860,"water temperature",13.249261
54,1524974460,"water temperature",13.187624
54,1524975060,"water temperature",13.152382
54,1524975660,"water temperature",13.108306
54,1524976260,"water temperature",13.073028
54,1524976860,"water temperature",13.02008
54,1524977460,"water temperature",13.002423
54,1524978060,"water temperature",12.967096
54,1524978660,"water temperature",12.94059
54,1524979260,"water temperature",12.905235
54,1524979860,"water temperature",12.878709
54,1524980460,"water temperature",12.852172
54,1524981060,"water temperature",12.834477
54,1524981660,"water temperature",12.825627
54,1524982260,"water temperature",12.807925
54,1524982860,"water temperature",12.790219
54,1524983460,"water temperature",12.772509
54,1524984060,"water temperature",12.754795
54,1524984660,"water temperature",12.754795
54,1524985260,"water temperature",12.763652
54,1524985860,"water temperature",12.772509
54,1524986460,"water temperature",12.754795
54,1524987060,"water temperature",12.754795
54,1524987660,"water temperature",12.763652
54,1524988260,"water temperature",12.781365
54,1524988860,"water temperature",12.825627
54,1524989460,"water temperature",12.843325
54,1524990060,"water temperature",12.869864
54,1524990660,"water temperature",12.905235
54,1524991260,"water temperature",12.931753
54,1524991860,"water temperature",12.993592
54,1524992460,"water temperature",13.02008
54,1524993060,"water temperature",13.037733
54,1524993660,"water temperature",13.064205
54,1524994260,"water temperature",13.231656
54,1524994860,"water temperature",13.319644
54,1524995460,"water temperature",13.275662
54,1524996060,"water temperature",13.372391
54,1524996660,"water temperature",13.49533
54,1524997260,"water temperature",13.574264
54,1524997860,"water temperature",13.58303
54,1524998460,"water temperature",13.714401
54,1524999060,"water temperature",13.819347
54,1524999660,"water temperature",13.9067
54,1525000260,"water temperature",13.993962
54,1525000860,"water temperature",14.1421
54,1525001460,"water temperature",14.176918
54,1525002060,"water temperature",14.281289
54,1525002660,"water temperature",14.316051
54,1525003260,"water temperature",14.316051
54,1525003860,"water temperature",14.307362
54,1525004460,"water temperature",14.350799
54,1525005060,"water temperature",14.402895
54,1525005660,"water temperature",14.463635
54,1525006260,"water temperature",14.515664
54,1525006860,"water temperature",14.619631
54,1525007460,"water temperature",14.714827
54,1525008060,"water temperature",14.783997
54,1525008660,"water temperature",14.853115
54,1525009260,"water temperature",14.904919
54,1525009860,"water temperature",14.91355
54,1525010460,"water temperature",14.956694
54,1525011060,"water temperature",14.999817
54,1525011660,"water temperature",15.04292
54,1525012260,"water temperature",15.060156
54,1525012860,"water temperature",15.060156
54,1525013460,"water temperature",15.077389
54,1525014060,"water temperature",15.077389
54,1525014660,"water temperature",15.077389
54,1525015260,"water temperature",15.086004
54,1525015860,"water temperature",15.129067
54,1525016460,"water temperature",15.189323
54,1525017060,"water temperature",15.283934
54,1525017660,"water temperature",15.387039
54,1525018260,"water temperature",15.472876
54,1525018860,"water temperature",15.558637
54,1525019460,"water temperature",15.627193
54,1525020060,"water temperature",15.678578
54,1525020660,"water temperature",15.712821
54,1525021260,"water temperature",15.738495
54,1525021860,"water temperature",15.764162
54,1525022460,"water temperature",15.781271
54,1525023060,"water temperature",15.798376
54,1525023660,"water temperature",15.824028
54,1525024260,"water temperature",15.841126
54,1525024860,"water temperature",15.875314
54,1525025460,"water temperature",15.90949
54,1525026060,"water temperature",15.935115
54,1525026660,"water temperature",15.960733
54,1525027260,"water temperature",15.994881
54,1525027860,"water temperature",16.01195
54,1525028460,"water temperature",16.03755
54,1525029060,"water temperature",16.046081
54,1525029660,"water temperature",16.054612
54,1525030260,"water temperature",16.046081
54,1525030860,"water temperature",16.029017
54,1525031460,"water temperature",16.003416
54,1525032060,"water temperature",15.977808
54,1525032660,"water temperature",15.935115
54,1525033260,"water temperature",15.892403
54,1525033860,"water temperature",15.858221
54,1525034460,"water temperature",15.815478
54,1525035060,"water temperature",15.772717
54,1525035660,"water temperature",15.738495
54,1525036260,"water temperature",15.68714
54,1525036860,"water temperature",15.627193
54,1525037460,"water temperature",15.57578
54,1525038060,"water temperature",15.515766
54,1525038660,"water temperature",15.455714
54,1525039260,"water temperature",15.395626
54,1525039860,"water temperature",15.3355
54,1525040460,"water temperature",15.266739
54,1525041060,"water temperature",15.197928
54,1525041660,"water temperature",15.137678
54,1525042260,"water temperature",15.068773
54,1525042860,"water temperature",14.991194
54,1525043460,"water temperature",14.91355
54,1525044060,"water temperature",14.844478
54,1525044660,"water temperature",14.758065
54,1525045260,"water temperature",14.680222
54,1525045860,"water temperature",14.602311
54,1525046460,"water temperature",14.524333
54,1525047060,"water temperature",14.45496
54,1525047660,"water temperature",14.376851
54,1525048260,"water temperature",14.307362
54,1525048860,"water temperature",14.237817
54,1525049460,"water temperature",14.176918
54,1525050060,"water temperature",14.107267
54,1525050660,"water temperature",14.046275
54,1525051260,"water temperature",13.976517
54,1525051860,"water temperature",13.9067
54,1525052460,"water temperature",13.863035
54,1525053060,"water temperature",13.810606
54,1525053660,"water temperature",13.758145
54,1525054260,"water temperature",13.705649
54,1525054860,"water temperature",13.653121
54,1525055460,"water temperature",13.600558
54,1525056060,"water temperature",13.547961
54,1525056660,"water temperature",13.504105
54,1525057260,"water temperature",13.460224
54,1525057860,"water temperature",13.407536
54,1525058460,"water temperature",13.363602
54,1525059060,"water temperature",13.319644
54,1525059660,"water temperature",13.275662
54,1525060260,"water temperature",13.231656
54,1525060860,"water temperature",13.20524
54,1525061460,"water temperature",13.161194
54,1525062060,"water temperature",13.117123
54,1525062660,"water temperature",13.081849
54,1525063260,"water temperature",13.046558
54,1525063860,"water temperature",13.02008
54,1525064460,"water temperature",12.984761
54,1525065060,"water temperature",12.958262
54,1525065660,"water temperature",12.931753
54,1525066260,"water temperature",12.914076
54,1525066860,"water temperature",12.878709
54,1525067460,"water temperature",12.861019
54,1525068060,"water temperature",12.843325
54,1525068660,"water temperature",12.816777
54,1525069260,"water temperature",12.799073
54,1525069860,"water temperature",12.799073
54,1525070460,"water temperature",12.781365
54,1525071060,"water temperature",12.763652
54,1525071660,"water temperature",12.754795
54,1525072260,"water temperature",12.728215
54,1525072860,"water temperature",12.719354
54,1525073460,"water temperature",12.701627
54,1525074060,"water temperature",12.692762
54,1525074660,"water temperature",12.701627
54,1525075260,"water temperature",12.701627
54,1525075860,"water temperature",12.692762
54,1525076460,"water temperature",12.701627
54,1525077060,"water temperature",12.710491
54,1525077660,"water temperature",12.728215
54,1525078260,"water temperature",12.728215
54,1525078860,"water temperature",12.737076
54,1525079460,"water temperature",12.737076
54,1525080060,"water temperature",12.728215
54,1525080660,"water temperature",12.745936
54,1525081260,"water temperature",12.772509
54,1525081860,"water temperature",12.781365
54,1525082460,"water temperature",12.834477
54,1525083060,"water temperature",12.878709
54,1525083660,"water temperature",12.896394
54,1525084260,"water temperature",12.905235
54,1525084860,"water temperature",13.02008
54,1525085460,"water temperature",13.117123
54,1525086060,"water temperature",13.214046
54,1525086660,"water temperature",13.31085
54,1525087260,"water temperature",13.407536
54,1525087860,"water temperature",13.477779
54,1525088460,"water temperature",13.460224
54,1525089060,"water temperature",13.530421
54,1525089660,"water temperature",13.547961
54,1525090260,"water temperature",13.723152
54,1525090860,"water temperature",13.810606
54,1525091460,"water temperature",13.91543
54,1525092060,"water temperature",13.941616
54,1525092660,"water temperature",14.054991
54,1525093260,"water temperature",14.159511
54,1525093860,"water temperature",14.237817
54,1525094460,"water temperature",14.255208
54,1525095060,"water temperature",14.272596
54,1525095660,"water temperature",14.342113
54,1525096260,"water temperature",14.394215
54,1525096860,"water temperature",14.506995
54,1525097460,"water temperature",14.602311
54,1525098060,"water temperature",14.619631
54,1525098660,"water temperature",14.732124
54,1525099260,"water temperature",14.809923
54,1525099860,"water temperature",14.853115
54,1525100460,"water temperature",14.870386
54,1525101060,"water temperature",14.861751
54,1525101660,"water temperature",14.853115
54,1525102260,"water temperature",14.83584
54,1525102860,"water temperature",14.809923
54,1525103460,"water temperature",14.801282
54,1525104060,"water temperature",14.801282
54,1525104660,"water temperature",14.783997
54,1525105260,"water temperature",14.758065
54,1525105860,"water temperature",14.740772
54,1525106460,"water temperature",14.723476
54,1525107060,"water temperature",14.706177
54,1525107660,"water temperature",14.688874
54,1525108260,"water temperature",14.654259
54,1525108860,"water temperature",14.636947
54,1525109460,"water temperature",14.619631
54,1525110060,"water temperature",14.610971
54,1525110660,"water temperature",14.610971
54,1525111260,"water temperature",14.610971
54,1525111860,"water temperature",14.628289
54,1525112460,"water temperature",14.645603
54,1525113060,"water temperature",14.680222
54,1525113660,"water temperature",14.714827
54,1525114260,"water temperature",14.76671
54,1525114860,"water temperature",14.818563
54,1525115460,"water temperature",14.870386
54,1525116060,"water temperature",14.92218
54,1525116660,"water temperature",14.973945
54,1525117260,"water temperature",15.025681
54,1525117860,"water temperature",15.060156
54,1525118460,"water temperature",15.086004
54,1525119060,"water temperature",15.086004
54,1525119660,"water temperature",15.077389
54,1525120260,"water temperature",15.077389
54,1525120860,"water temperature",15.060156
54,1525121460,"water temperature",15.04292
54,1525122060,"water temperature",15.025681
54,1525122660,"water temperature",15.008439
54,1525123260,"water temperature",14.973945
54,1525123860,"water temperature",14.948066
54,1525124460,"water temperature",14.904919
54,1525125060,"water temperature",14.861751
54,1525125660,"water temperature",14.809923
54,1525126260,"water temperature",14.749419
54,1525126860,"water temperature",14.697526
54,1525127460,"water temperature",14.636947
54,1525128060,"water temperature",14.576326
54,1525128660,"water temperature",14.515664
54,1525129260,"water temperature",14.45496
54,1525129860,"water temperature",14.385533
54,1525130460,"water temperature",14.316051
54,1525131060,"water temperature",14.237817
54,1525131660,"water temperature",14.159511
54,1525132260,"water temperature",14.081133
54,1525132860,"water temperature",14.002683
54,1525133460,"water temperature",13.932888
54,1525134060,"water temperature",13.854299
54,1525134660,"water temperature",13.78438
54,1525135260,"water temperature",13.723152
54,1525135860,"water temperature",13.670634
54,1525136460,"water temperature",13.609321
54,1525137060,"water temperature",13.55673
54,1525137660,"water temperature",13.512878
54,1525138260,"water temperature",13.469002
54,1525138860,"water temperature",13.425102
54,1525139460,"water temperature",13.389965
54,1525140060,"water temperature",13.346022
54,1525140660,"water temperature",13.302054
54,1525141260,"water temperature",13.266863
54,1525141860,"water temperature",13.222851
54,1525142460,"water temperature",13.187624
54,1525143060,"water temperature",13.152382
54,1525143660,"water temperature",13.117123
54,1525144260,"water temperature",13.081849
54,1525144860,"water temperature",13.046558
54,1525145460,"water temperature",13.002423
54,1525146060,"water temperature",12.975929
54,1525146660,"water temperature",12.931753
54,1525147260,"water temperature",12.896394
54,1525147860,"water temperature",12.861019
54,1525148460,"water temperature",12.834477
54,1525149060,"water temperature",12.799073
54,1525149660,"water temperature",12.763652
54,1525150260,"water temperature",12.737076
54,1525150860,"water temperature",12.701627
54,1525151460,"water temperature",12.675029
54,1525152060,"water temperature",12.657292
54,1525152660,"water temperature",12.630678
54,1525153260,"water temperature",12.612931
54,1525153860,"water temperature",12.604056
54,1525154460,"water temperature",12.595179
54,1525155060,"water temperature",12.595179
54,1525155660,"water temperature",12.604056
54,1525156260,"water temperature",12.612931
54,1525156860,"water temperature",12.639551
54,1525157460,"water temperature",12.675029
54,1525158060,"water temperature",12.710491
54,1525158660,"water temperature",12.728215
54,1525159260,"water temperature",12.781365
54,1525159860,"water temperature",12.807925
54,1525160460,"water temperature",12.869864
54,1525161060,"water temperature",12.896394
54,1525161660,"water temperature",12.931753
54,1525162260,"water temperature",13.002423
54,1525162860,"water temperature",13.055382
54,1525163460,"water temperature",13.099488
54,1525164060,"water temperature",13.152382
54,1525164660,"water temperature",13.222851
54,1525165260,"water temperature",13.275662
54,1525165860,"water temperature",13.346022
54,1525166460,"water temperature",13.416319
54,1525167060,"water temperature",13.486555
54,1525167660,"water temperature",13.539192
54,1525168260,"water temperature",13.661878
54,1525168860,"water temperature",13.696897
54,1525169460,"water temperature",13.793123
54,1525170060,"water temperature",13.845562
54,1525170660,"water temperature",13.98524
54,1525171260,"water temperature",14.011403
54,1525171860,"water temperature",14.124685
54,1525172460,"water temperature",14.185621
54,1525173060,"water temperature",14.246513
54,1525173660,"water temperature",14.333427
54,1525174260,"water temperature",14.480981
54,1525174860,"water temperature",14.558998
54,1525175460,"water temperature",14.628289
54,1525176060,"water temperature",14.732124
54,1525176660,"water temperature",14.801282
54,1525177260,"water temperature",14.827202
54,1525177860,"water temperature",14.879021
54,1525178460,"water temperature",15.086004
54,1525179060,"water temperature",15.25814
54,1525179660,"water temperature",15.301126
54,1525180260,"water temperature",15.309721
54,1525180860,"water temperature",15.326908
54,1525181460,"water temperature",15.369862
54,1525182060,"water temperature",15.43855
54,1525182660,"water temperature",15.515766
54,1525183260,"water temperature",15.592921
54,1525183860,"water temperature",15.652889
